order_id,product_id,quantity,unit_price,discount_pct,line_total,warehouse_id,promo_id
ORD_0005773,PRD_0021,1,44.5,0.0,44.5,WH_2,
ORD_0005774,PRD_0007,1,50.0,0.0,50.0,WH_4,
ORD_0005775,PRD_0012,1,8.91,0.0,8.91,WH_5,
ORD_0005776,PRD_0028,1,17.95,0.2,17.91,WH_2,PRM11
ORD_0005777,PRD_0001,1,109.64,0.0,109.64,WH_4,
ORD_0005778,PRD_0001,2,109.79,0.0,219.58,WH_4,
ORD_0005778,PRD_0001,1,109.79,0.0,109.79,WH_3,
ORD_0005779,PRD_0001,1,109.95,0.0,109.95,WH_2,
ORD_0005779,PRD_0020,2,48.84,0.0,97.68,WH_4,
ORD_0005780,PRD_0001,1,110.87,0.0,110.87,WH_4,
ORD_0005781,PRD_0030,1,61.63,0.0,61.63,WH_5,
ORD_0005782,PRD_0018,1,48.99,0.0,48.99,WH_1,
ORD_0005783,PRD_0001,1,110.25,0.0,110.25,WH_1,
ORD_0005784,PRD_0010,1,22.25,0.0,22.25,WH_5,
ORD_0005785,PRD_0013,1,42.06,0.0,42.06,WH_2,
ORD_0005786,PRD_0013,1,42.33,0.0,42.33,WH_2,
ORD_0005787,PRD_0024,2,21.85,0.0,43.7,WH_2,
ORD_0005787,PRD_0021,2,44.62,0.0,89.24,WH_2,
ORD_0005787,PRD_0013,1,42.4,0.0,42.4,WH_2,
ORD_0005788,PRD_0001,1,110.36,0.0,110.36,WH_2,
ORD_0005789,PRD_0001,1,110.74,0.0,110.74,WH_5,
ORD_0005789,PRD_0002,2,24.7,0.0,49.4,WH_3,
ORD_0005789,PRD_0021,3,44.84,0.0,134.52,WH_1,
ORD_0005789,PRD_0021,1,44.84,0.0,44.84,WH_3,
ORD_0005790,PRD_0034,1,19.88,0.0,19.88,WH_4,
ORD_0005791,PRD_0007,1,50.18,0.0,50.18,WH_2,
ORD_0005791,PRD_0028,2,17.88,0.0,35.76,WH_4,
ORD_0005791,PRD_0007,1,50.18,0.0,50.18,WH_3,
ORD_0005792,PRD_0018,1,49.38,0.0,49.38,WH_2,
ORD_0005793,PRD_0007,1,50.29,0.0,50.29,WH_3,
ORD_0005793,PRD_0018,1,49.33,0.0,49.33,WH_2,
ORD_0005793,PRD_0013,1,42.71,0.0,42.71,WH_2,
ORD_0005794,PRD_0021,1,45.0,0.0,45.0,WH_1,
ORD_0005794,PRD_0033,1,42.51,0.0,42.51,WH_1,
ORD_0005795,PRD_0013,2,41.91,0.3,83.57,WH_5,PRM04
ORD_0005796,PRD_0013,1,42.06,0.0,42.06,WH_2,
ORD_0005797,PRD_0013,1,41.92,0.0,41.92,WH_1,
ORD_0005798,PRD_0001,1,111.1,0.0,111.1,WH_1,
ORD_0005799,PRD_0013,1,41.55,0.0,41.55,WH_3,
ORD_0005799,PRD_0001,1,107.98,0.0,107.98,WH_3,
ORD_0005800,PRD_0013,3,41.61,0.0,124.83,WH_3,
ORD_0005800,PRD_0001,1,108.14,0.0,108.14,WH_3,
ORD_0005801,PRD_0001,3,108.25,0.2,323.94,WH_4,PRM03
ORD_0005801,PRD_0001,2,108.25,0.2,215.96,WH_3,PRM03
ORD_0005802,PRD_0001,1,108.43,0.0,108.43,WH_5,
ORD_0005802,PRD_0007,1,49.13,0.0,49.13,WH_5,
ORD_0005803,PRD_0013,1,41.85,0.0,41.85,WH_3,
ORD_0005804,PRD_0022,1,49.67,0.0,49.67,WH_2,
ORD_0005805,PRD_0001,1,108.87,0.0,108.87,WH_1,
ORD_0005806,PRD_0019,1,33.54,0.3,33.44,WH_3,PRM04
ORD_0005806,PRD_0001,3,108.94,0.3,325.84,WH_3,PRM04
ORD_0005807,PRD_0018,2,48.58,0.0,97.16,WH_1,
ORD_0005808,PRD_0015,1,60.17,0.0,60.17,WH_2,
ORD_0005809,PRD_0001,1,110.2,0.0,110.2,WH_3,
ORD_0005809,PRD_0001,2,110.2,0.0,220.4,WH_3,
ORD_0005810,PRD_0001,1,110.42,0.0,110.42,WH_4,
ORD_0005810,PRD_0013,1,42.49,0.0,42.49,WH_5,
ORD_0005810,PRD_0030,1,61.16,0.0,61.16,WH_5,
ORD_0005811,PRD_0001,1,108.35,0.0,108.35,WH_2,
ORD_0005812,PRD_0001,1,108.77,0.0,108.77,WH_3,
ORD_0005812,PRD_0001,1,108.77,0.0,108.77,WH_3,
ORD_0005813,PRD_0001,2,108.91,0.0,217.82,WH_2,
ORD_0005813,PRD_0018,3,48.4,0.0,145.2,WH_2,
ORD_0005814,PRD_0001,1,109.59,0.0,109.59,WH_1,
ORD_0005815,PRD_0001,1,109.85,0.0,109.85,WH_5,
ORD_0005816,PRD_0010,2,22.44,0.0,44.88,WH_5,
ORD_0005817,PRD_0013,1,42.36,0.0,42.36,WH_4,
ORD_0005817,PRD_0001,1,110.1,0.0,110.1,WH_1,
ORD_0005817,PRD_0001,2,110.1,0.0,220.2,WH_1,
ORD_0005818,PRD_0007,1,49.82,0.0,49.82,WH_5,
ORD_0005818,PRD_0021,1,44.52,0.0,44.52,WH_2,
ORD_0005819,PRD_0030,2,61.12,0.2,121.93,WH_4,PRM08
ORD_0005819,PRD_0001,1,110.34,0.2,110.06,WH_4,PRM08
ORD_0005819,PRD_0022,1,50.38,0.2,50.25,WH_2,PRM08
ORD_0005820,PRD_0009,1,26.62,0.0,26.62,WH_2,
ORD_0005821,PRD_0013,1,42.01,0.0,42.01,WH_5,
ORD_0005822,PRD_0013,1,41.76,0.0,41.76,WH_3,
ORD_0005822,PRD_0001,1,108.52,0.0,108.52,WH_5,
ORD_0005823,PRD_0001,1,108.8,0.0,108.8,WH_1,
ORD_0005824,PRD_0024,1,21.69,0.0,21.69,WH_1,
ORD_0005825,PRD_0001,1,109.47,0.0,109.47,WH_2,
ORD_0005825,PRD_0013,1,42.12,0.0,42.12,WH_2,
ORD_0005826,PRD_0036,1,38.8,0.0,38.8,WH_1,
ORD_0005827,PRD_0001,1,110.87,0.0,110.87,WH_3,
ORD_0005828,PRD_0001,2,107.28,0.0,214.56,WH_5,
ORD_0005829,PRD_0015,1,58.9,0.0,58.9,WH_1,
ORD_0005830,PRD_0013,1,41.65,0.2,41.55,WH_2,PRM03
ORD_0005831,PRD_0012,1,8.76,0.0,8.76,WH_4,
ORD_0005832,PRD_0001,1,108.51,0.0,108.51,WH_1,
ORD_0005833,PRD_0018,1,48.33,0.0,48.33,WH_4,
ORD_0005834,PRD_0013,1,42.1,0.1,42.04,WH_4,PRM06
ORD_0005834,PRD_0007,1,49.57,0.1,49.5,WH_5,PRM06
ORD_0005834,PRD_0015,1,59.79,0.1,59.7,WH_5,PRM06
ORD_0005835,PRD_0004,1,63.55,0.0,63.55,WH_1,
ORD_0005836,PRD_0001,1,109.67,0.0,109.67,WH_3,
ORD_0005837,PRD_0018,2,48.68,0.0,97.36,WH_1,
ORD_0005838,PRD_0008,1,64.84,0.2,64.71,WH_4,PRM07
ORD_0005838,PRD_0001,1,109.76,0.2,109.54,WH_3,PRM07
ORD_0005838,PRD_0001,1,109.76,0.2,109.54,WH_3,PRM07
ORD_0005839,PRD_0030,1,61.32,0.0,61.32,WH_2,
ORD_0005840,PRD_0039,1,76.85,0.0,76.85,WH_1,
ORD_0005841,PRD_0013,2,41.9,0.0,83.8,WH_5,
ORD_0005841,PRD_0007,1,49.34,0.0,49.34,WH_1,
ORD_0005842,PRD_0012,3,8.74,0.0,26.22,WH_2,
ORD_0005842,PRD_0001,1,108.22,0.0,108.22,WH_2,
ORD_0005842,PRD_0013,1,41.64,0.0,41.64,WH_2,
ORD_0005843,PRD_0013,1,41.82,0.0,41.82,WH_5,
ORD_0005843,PRD_0005,2,91.15,0.0,182.3,WH_5,
ORD_0005844,PRD_0001,1,109.15,0.2,108.93,WH_2,PRM05
ORD_0005845,PRD_0007,1,49.58,0.1,49.51,WH_2,PRM06
ORD_0005845,PRD_0018,1,48.63,0.1,48.56,WH_2,PRM06
ORD_0005845,PRD_0001,1,109.42,0.1,109.26,WH_2,PRM06
ORD_0005845,PRD_0025,2,72.34,0.1,144.46,WH_5,PRM06
ORD_0005846,PRD_0001,1,109.98,0.0,109.98,WH_2,
ORD_0005846,PRD_0001,1,109.98,0.0,109.98,WH_4,
ORD_0005846,PRD_0026,1,12.89,0.0,12.89,WH_3,
ORD_0005847,PRD_0013,1,42.38,0.0,42.38,WH_2,
ORD_0005847,PRD_0001,1,110.15,0.0,110.15,WH_2,
ORD_0005848,PRD_0015,1,60.34,0.0,60.34,WH_1,
ORD_0005848,PRD_0001,1,110.42,0.0,110.42,WH_1,
ORD_0005848,PRD_0001,1,110.42,0.0,110.42,WH_1,
ORD_0005849,PRD_0013,1,42.51,0.0,42.51,WH_2,
ORD_0005849,PRD_0013,3,42.51,0.0,127.53,WH_4,
ORD_0005849,PRD_0001,2,110.47,0.0,220.94,WH_3,
ORD_0005850,PRD_0034,1,19.89,0.0,19.89,WH_2,
ORD_0005851,PRD_0001,3,111.07,0.3,332.21,WH_2,PRM10
ORD_0005852,PRD_0021,1,45.05,0.0,45.05,WH_2,
ORD_0005853,PRD_0001,2,110.34,0.2,220.13,WH_2,PRM08
ORD_0005853,PRD_0006,1,11.53,0.2,11.5,WH_3,PRM08
ORD_0005853,PRD_0030,1,61.12,0.2,60.97,WH_3,PRM08
ORD_0005854,PRD_0021,2,44.05,0.0,88.1,WH_4,
ORD_0005854,PRD_0007,3,49.3,0.0,147.9,WH_2,
ORD_0005855,PRD_0013,1,42.03,0.0,42.03,WH_5,
ORD_0005856,PRD_0001,2,109.31,0.0,218.62,WH_2,
ORD_0005857,PRD_0001,1,109.38,0.1,109.22,WH_2,PRM06
ORD_0005858,PRD_0001,2,109.67,0.0,219.34,WH_3,
ORD_0005859,PRD_0001,1,109.7,0.2,109.48,WH_3,PRM07
ORD_0005859,PRD_0026,1,12.85,0.2,12.82,WH_2,PRM07
ORD_0005860,PRD_0001,1,109.86,0.0,109.86,WH_2,
ORD_0005860,PRD_0007,1,49.78,0.0,49.78,WH_4,
ORD_0005861,PRD_0015,1,60.14,0.0,60.14,WH_4,
ORD_0005861,PRD_0001,1,110.05,0.0,110.05,WH_2,
ORD_0005862,PRD_0001,1,107.57,0.2,107.35,WH_3,PRM02
ORD_0005863,PRD_0001,1,108.0,0.0,108.0,WH_4,
ORD_0005864,PRD_0017,1,36.29,0.0,36.29,WH_2,
ORD_0005864,PRD_0006,1,11.37,0.0,11.37,WH_2,
ORD_0005865,PRD_0001,1,108.91,0.0,108.91,WH_4,
ORD_0005866,PRD_0001,1,108.9,0.0,108.9,WH_3,
ORD_0005867,PRD_0001,2,109.31,0.0,218.62,WH_3,
ORD_0005868,PRD_0001,1,110.19,0.0,110.19,WH_1,
ORD_0005869,PRD_0018,1,49.16,0.0,49.16,WH_3,
ORD_0005870,PRD_0001,1,107.58,0.2,107.36,WH_3,PRM02
ORD_0005871,PRD_0021,1,44.92,0.0,44.92,WH_2,
ORD_0005871,PRD_0015,1,60.63,0.0,60.63,WH_3,
ORD_0005872,PRD_0001,1,110.14,0.0,110.14,WH_1,
ORD_0005872,PRD_0013,1,42.38,0.0,42.38,WH_5,
ORD_0005873,PRD_0028,1,17.79,0.0,17.79,WH_4,
ORD_0005874,PRD_0001,1,110.33,0.2,110.05,WH_4,PRM08
ORD_0005875,PRD_0021,1,43.41,0.0,43.41,WH_2,
ORD_0005876,PRD_0001,1,107.68,0.0,107.68,WH_4,
ORD_0005876,PRD_0001,2,107.68,0.0,215.36,WH_4,
ORD_0005877,PRD_0008,2,63.82,0.0,127.64,WH_3,
ORD_0005877,PRD_0013,2,41.57,0.0,83.14,WH_3,
ORD_0005877,PRD_0001,2,108.04,0.0,216.08,WH_1,
ORD_0005878,PRD_0019,1,33.72,0.3,33.6,WH_1,PRM12
ORD_0005878,PRD_0001,2,109.51,0.3,218.25,WH_1,PRM12
ORD_0005878,PRD_0022,2,50.0,0.3,99.65,WH_1,PRM12
ORD_0005879,PRD_0021,1,44.9,0.0,44.9,WH_4,
ORD_0005879,PRD_0027,1,45.04,0.0,45.04,WH_4,
ORD_0005880,PRD_0007,1,50.32,0.3,50.17,WH_4,PRM10
ORD_0005880,PRD_0028,1,17.93,0.3,17.88,WH_4,PRM10
ORD_0005880,PRD_0039,1,76.69,0.3,76.46,WH_4,PRM10
ORD_0005880,PRD_0001,3,111.05,0.3,332.15,WH_5,PRM10
ORD_0005881,PRD_0013,1,41.61,0.0,41.61,WH_3,
ORD_0005881,PRD_0001,1,108.13,0.0,108.13,WH_5,
ORD_0005881,PRD_0001,1,108.13,0.0,108.13,WH_3,
ORD_0005881,PRD_0001,1,108.13,0.0,108.13,WH_2,
ORD_0005882,PRD_0009,1,26.04,0.0,26.04,WH_3,
ORD_0005883,PRD_0001,1,108.23,0.2,107.96,WH_3,PRM03
ORD_0005884,PRD_0001,1,108.49,0.0,108.49,WH_3,
ORD_0005885,PRD_0021,1,43.93,0.0,43.93,WH_2,
ORD_0005886,PRD_0001,1,108.64,0.0,108.64,WH_3,
ORD_0005886,PRD_0013,2,41.8,0.0,83.6,WH_3,
ORD_0005886,PRD_0013,3,41.8,0.0,125.4,WH_2,
ORD_0005886,PRD_0001,1,108.64,0.0,108.64,WH_3,
ORD_0005887,PRD_0013,1,41.86,0.0,41.86,WH_4,
ORD_0005888,PRD_0001,1,108.8,0.0,108.8,WH_3,
ORD_0005889,PRD_0001,1,109.01,0.0,109.01,WH_2,
ORD_0005890,PRD_0013,1,41.95,0.0,41.95,WH_2,
ORD_0005890,PRD_0001,1,109.03,0.0,109.03,WH_2,
ORD_0005891,PRD_0018,1,48.55,0.0,48.55,WH_3,
ORD_0005892,PRD_0013,1,42.07,0.0,42.07,WH_3,
ORD_0005893,PRD_0001,1,109.49,0.0,109.49,WH_3,
ORD_0005893,PRD_0013,1,42.13,0.0,42.13,WH_3,
ORD_0005894,PRD_0013,1,42.41,0.0,42.41,WH_5,
ORD_0005894,PRD_0021,2,44.63,0.0,89.26,WH_1,
ORD_0005895,PRD_0030,1,61.27,0.1,61.18,WH_3,PRM09
ORD_0005896,PRD_0013,1,42.64,0.0,42.64,WH_2,
ORD_0005897,PRD_0028,1,17.89,0.0,17.89,WH_3,
ORD_0005898,PRD_0013,2,42.65,0.0,85.3,WH_2,
ORD_0005899,PRD_0001,1,110.91,0.0,110.91,WH_3,
ORD_0005900,PRD_0039,1,76.74,0.0,76.74,WH_4,
ORD_0005900,PRD_0030,1,61.55,0.0,61.55,WH_4,
ORD_0005901,PRD_0001,1,110.17,0.0,110.17,WH_4,
ORD_0005902,PRD_0015,1,60.28,0.0,60.28,WH_1,
ORD_0005903,PRD_0001,2,109.21,0.0,218.42,WH_1,
ORD_0005904,PRD_0013,1,42.8,0.2,42.71,WH_5,PRM11
ORD_0005905,PRD_0001,3,109.2,0.0,327.6,WH_1,
ORD_0005905,PRD_0001,1,109.2,0.0,109.2,WH_1,
ORD_0005906,PRD_0004,2,63.93,0.0,127.86,WH_1,
ORD_0005907,PRD_0001,1,110.41,0.0,110.41,WH_1,
ORD_0005907,PRD_0019,2,33.99,0.0,67.98,WH_1,
ORD_0005908,PRD_0035,1,86.57,0.0,86.57,WH_1,
ORD_0005909,PRD_0013,2,41.49,0.0,82.98,WH_1,
ORD_0005910,PRD_0001,1,108.0,0.0,108.0,WH_1,
ORD_0005911,PRD_0020,2,48.44,0.0,96.88,WH_5,
ORD_0005912,PRD_0001,1,109.48,0.0,109.48,WH_1,
ORD_0005913,PRD_0013,1,42.13,0.0,42.13,WH_3,
ORD_0005914,PRD_0010,1,22.51,0.2,22.45,WH_1,PRM08
ORD_0005915,PRD_0028,1,17.84,0.0,17.84,WH_2,
ORD_0005916,PRD_0013,2,42.75,0.0,85.5,WH_5,
ORD_0005916,PRD_0039,2,76.73,0.0,153.46,WH_5,
ORD_0005916,PRD_0013,1,42.75,0.0,42.75,WH_5,
ORD_0005916,PRD_0009,1,26.74,0.0,26.74,WH_3,
ORD_0005917,PRD_0015,1,58.55,0.0,58.55,WH_2,
ORD_0005918,PRD_0001,1,107.54,0.0,107.54,WH_4,
ORD_0005919,PRD_0008,1,63.54,0.2,63.41,WH_2,PRM02
ORD_0005920,PRD_0021,1,43.56,0.2,43.47,WH_4,PRM02
ORD_0005920,PRD_0015,2,58.78,0.2,117.32,WH_2,PRM02
ORD_0005921,PRD_0001,1,107.75,0.0,107.75,WH_2,
ORD_0005922,PRD_0013,1,41.55,0.0,41.55,WH_1,
ORD_0005923,PRD_0013,1,41.63,0.2,41.53,WH_4,PRM03
ORD_0005923,PRD_0001,1,108.2,0.2,107.93,WH_4,PRM03
ORD_0005924,PRD_0001,2,108.4,0.0,216.8,WH_2,
ORD_0005925,PRD_0007,1,49.26,0.0,49.26,WH_4,
ORD_0005926,PRD_0019,1,33.5,0.0,33.5,WH_2,
ORD_0005927,PRD_0005,3,90.82,0.2,271.78,WH_2,PRM03
ORD_0005928,PRD_0001,1,109.37,0.0,109.37,WH_2,
ORD_0005929,PRD_0015,1,60.14,0.0,60.14,WH_5,
ORD_0005930,PRD_0001,1,110.26,0.0,110.26,WH_1,
ORD_0005931,PRD_0022,1,50.74,0.0,50.74,WH_1,
ORD_0005932,PRD_0001,1,109.88,0.0,109.88,WH_3,
ORD_0005933,PRD_0001,1,109.95,0.0,109.95,WH_3,
ORD_0005933,PRD_0001,1,109.95,0.0,109.95,WH_3,
ORD_0005933,PRD_0001,1,109.95,0.0,109.95,WH_4,
ORD_0005933,PRD_0001,1,109.95,0.0,109.95,WH_3,
ORD_0005934,PRD_0001,1,108.1,0.0,108.1,WH_3,
ORD_0005934,PRD_0023,1,28.61,0.0,28.61,WH_3,
ORD_0005934,PRD_0023,2,28.61,0.0,57.22,WH_3,
ORD_0005935,PRD_0001,1,108.25,0.2,107.98,WH_3,PRM03
ORD_0005935,PRD_0001,1,108.25,0.2,107.98,WH_2,PRM03
ORD_0005936,PRD_0001,1,108.31,0.0,108.31,WH_1,
ORD_0005936,PRD_0001,1,108.31,0.0,108.31,WH_1,
ORD_0005937,PRD_0008,1,63.93,0.0,63.93,WH_1,
ORD_0005938,PRD_0011,1,64.26,0.0,64.26,WH_1,
ORD_0005938,PRD_0013,1,42.01,0.0,42.01,WH_1,
ORD_0005939,PRD_0001,1,109.84,0.0,109.84,WH_4,
ORD_0005940,PRD_0029,1,87.96,0.0,87.96,WH_1,
ORD_0005941,PRD_0001,1,108.43,0.0,108.43,WH_2,
ORD_0005942,PRD_0001,1,108.43,0.0,108.43,WH_1,
ORD_0005943,PRD_0001,1,108.71,0.0,108.71,WH_1,
ORD_0005944,PRD_0001,2,109.31,0.0,218.62,WH_1,
ORD_0005944,PRD_0001,2,109.31,0.0,218.62,WH_1,
ORD_0005945,PRD_0013,1,42.38,0.0,42.38,WH_1,
ORD_0005946,PRD_0013,1,42.51,0.0,42.51,WH_2,
ORD_0005946,PRD_0028,1,17.84,0.0,17.84,WH_2,
ORD_0005947,PRD_0024,1,21.88,0.0,21.88,WH_2,
ORD_0005948,PRD_0013,1,42.69,0.0,42.69,WH_1,
ORD_0005949,PRD_0033,2,42.32,0.0,84.64,WH_5,
ORD_0005949,PRD_0001,2,110.65,0.0,221.3,WH_5,
ORD_0005949,PRD_0001,1,110.65,0.0,110.65,WH_5,
ORD_0005950,PRD_0013,1,42.14,0.3,41.99,WH_5,PRM12
ORD_0005951,PRD_0013,1,41.92,0.0,41.92,WH_1,
ORD_0005951,PRD_0015,1,59.52,0.0,59.52,WH_1,
ORD_0005952,PRD_0001,1,109.06,0.2,108.84,WH_4,PRM05
ORD_0005952,PRD_0022,1,49.79,0.2,49.69,WH_4,PRM05
ORD_0005952,PRD_0013,1,41.97,0.2,41.89,WH_4,PRM05
ORD_0005953,PRD_0001,2,109.45,0.0,218.9,WH_5,
ORD_0005953,PRD_0009,2,26.34,0.0,52.68,WH_4,
ORD_0005954,PRD_0016,1,25.59,0.0,25.59,WH_1,
ORD_0005955,PRD_0015,1,60.53,0.0,60.53,WH_2,
ORD_0005956,PRD_0036,1,38.77,0.0,38.77,WH_1,
ORD_0005957,PRD_0001,1,110.88,0.0,110.88,WH_1,
ORD_0005957,PRD_0033,2,42.41,0.0,84.82,WH_1,
ORD_0005957,PRD_0007,2,50.24,0.0,100.48,WH_1,
ORD_0005958,PRD_0007,1,49.7,0.0,49.7,WH_3,
ORD_0005959,PRD_0001,1,109.82,0.0,109.82,WH_3,
ORD_0005959,PRD_0001,1,109.82,0.0,109.82,WH_1,
ORD_0005960,PRD_0030,1,61.37,0.0,61.37,WH_4,
ORD_0005961,PRD_0001,1,108.98,0.0,108.98,WH_4,
ORD_0005962,PRD_0001,1,109.28,0.0,109.28,WH_3,
ORD_0005963,PRD_0001,1,109.66,0.0,109.66,WH_5,
ORD_0005964,PRD_0015,1,59.3,0.0,59.3,WH_3,
ORD_0005964,PRD_0001,2,108.52,0.0,217.04,WH_3,
ORD_0005964,PRD_0001,1,108.52,0.0,108.52,WH_3,
ORD_0005965,PRD_0011,2,64.04,0.0,128.08,WH_3,
ORD_0005966,PRD_0001,1,108.94,0.0,108.94,WH_3,
ORD_0005967,PRD_0001,1,109.02,0.0,109.02,WH_3,
ORD_0005968,PRD_0001,1,109.08,0.0,109.08,WH_4,
ORD_0005969,PRD_0013,1,41.98,0.2,41.9,WH_2,PRM05
ORD_0005970,PRD_0001,1,109.11,0.0,109.11,WH_3,
ORD_0005970,PRD_0013,1,41.99,0.0,41.99,WH_3,
ORD_0005970,PRD_0021,1,44.18,0.0,44.18,WH_3,
ORD_0005970,PRD_0001,3,109.11,0.0,327.33,WH_5,
ORD_0005971,PRD_0013,3,42.0,0.2,125.75,WH_3,PRM05
ORD_0005972,PRD_0021,1,44.21,0.0,44.21,WH_1,
ORD_0005973,PRD_0018,1,48.61,0.1,48.54,WH_3,PRM06
ORD_0005973,PRD_0020,1,48.58,0.1,48.51,WH_3,PRM06
ORD_0005974,PRD_0021,1,44.35,0.3,44.19,WH_3,PRM12
ORD_0005975,PRD_0001,3,109.67,0.0,329.01,WH_3,
ORD_0005976,PRD_0001,2,109.76,0.0,219.52,WH_4,
ORD_0005977,PRD_0012,1,8.86,0.0,8.86,WH_3,
ORD_0005978,PRD_0013,1,42.32,0.0,42.32,WH_3,
ORD_0005979,PRD_0022,1,50.23,0.0,50.23,WH_3,
ORD_0005980,PRD_0013,1,42.35,0.0,42.35,WH_3,
ORD_0005981,PRD_0001,1,110.3,0.0,110.3,WH_4,
ORD_0005982,PRD_0001,2,110.81,0.0,221.62,WH_3,
ORD_0005982,PRD_0013,1,42.64,0.0,42.64,WH_3,
ORD_0005983,PRD_0001,1,107.44,0.0,107.44,WH_2,
ORD_0005984,PRD_0021,1,43.55,0.2,43.46,WH_1,PRM02
ORD_0005985,PRD_0001,1,108.19,0.0,108.19,WH_5,
ORD_0005986,PRD_0001,1,108.83,0.0,108.83,WH_2,
ORD_0005986,PRD_0001,1,108.83,0.0,108.83,WH_2,
ORD_0005987,PRD_0001,1,109.03,0.0,109.03,WH_2,
ORD_0005988,PRD_0015,1,59.59,0.0,59.59,WH_2,
ORD_0005989,PRD_0001,1,110.39,0.2,110.11,WH_3,PRM08
ORD_0005989,PRD_0001,1,110.39,0.2,110.11,WH_3,PRM08
ORD_0005989,PRD_0013,1,42.48,0.2,42.37,WH_2,PRM08
ORD_0005989,PRD_0021,1,44.7,0.2,44.59,WH_3,PRM08
ORD_0005990,PRD_0007,1,49.37,0.0,49.37,WH_5,
ORD_0005990,PRD_0001,1,108.97,0.0,108.97,WH_5,
ORD_0005991,PRD_0021,1,44.14,0.0,44.14,WH_2,
ORD_0005991,PRD_0001,1,109.03,0.0,109.03,WH_4,
ORD_0005992,PRD_0021,1,44.15,0.0,44.15,WH_1,
ORD_0005993,PRD_0012,2,8.82,0.0,17.64,WH_4,
ORD_0005994,PRD_0013,1,42.21,0.2,42.13,WH_4,PRM07
ORD_0005994,PRD_0004,1,63.58,0.2,63.45,WH_3,PRM07
ORD_0005995,PRD_0001,1,110.29,0.0,110.29,WH_4,
ORD_0005996,PRD_0013,1,42.63,0.0,42.63,WH_1,
ORD_0005997,PRD_0007,1,48.56,0.0,48.56,WH_4,
ORD_0005998,PRD_0011,1,64.12,0.0,64.12,WH_2,
ORD_0005998,PRD_0001,1,108.94,0.0,108.94,WH_2,
ORD_0005999,PRD_0013,1,42.61,0.0,42.61,WH_5,
ORD_0006000,PRD_0013,1,42.0,0.0,42.0,WH_1,
ORD_0006001,PRD_0022,1,50.28,0.0,50.28,WH_2,
ORD_0006002,PRD_0013,1,42.37,0.0,42.37,WH_2,
ORD_0006003,PRD_0015,1,60.5,0.0,60.5,WH_5,
ORD_0006004,PRD_0036,1,38.81,0.0,38.81,WH_1,
ORD_0006004,PRD_0015,3,60.61,0.0,181.83,WH_1,
ORD_0006005,PRD_0033,1,42.45,0.0,42.45,WH_4,
ORD_0006006,PRD_0015,2,60.42,0.1,120.66,WH_2,PRM09
ORD_0006007,PRD_0016,1,25.82,0.0,25.82,WH_2,
ORD_0006008,PRD_0001,1,107.81,0.0,107.81,WH_1,
ORD_0006009,PRD_0001,1,107.82,0.0,107.82,WH_1,
ORD_0006010,PRD_0001,1,107.89,0.0,107.89,WH_1,
ORD_0006011,PRD_0007,1,49.06,0.2,48.94,WH_1,PRM03
ORD_0006011,PRD_0001,1,108.27,0.2,108.0,WH_1,PRM03
ORD_0006012,PRD_0001,1,108.28,0.2,108.01,WH_3,PRM03
ORD_0006012,PRD_0001,2,108.28,0.2,216.02,WH_3,PRM03
ORD_0006013,PRD_0001,1,108.45,0.0,108.45,WH_1,
ORD_0006013,PRD_0015,3,59.26,0.0,177.78,WH_1,
ORD_0006013,PRD_0013,2,41.73,0.0,83.46,WH_1,
ORD_0006014,PRD_0001,1,108.47,0.0,108.47,WH_1,
ORD_0006015,PRD_0001,2,108.75,0.0,217.5,WH_1,
ORD_0006015,PRD_0021,1,44.03,0.0,44.03,WH_1,
ORD_0006016,PRD_0001,1,108.77,0.0,108.77,WH_1,
ORD_0006016,PRD_0001,1,108.77,0.0,108.77,WH_1,
ORD_0006017,PRD_0001,1,109.48,0.0,109.48,WH_1,
ORD_0006018,PRD_0021,1,44.35,0.3,44.19,WH_5,PRM12
ORD_0006018,PRD_0001,1,109.54,0.3,109.16,WH_5,PRM12
ORD_0006019,PRD_0001,1,109.62,0.0,109.62,WH_1,
ORD_0006020,PRD_0001,2,109.75,0.2,219.06,WH_2,PRM07
ORD_0006020,PRD_0001,1,109.75,0.2,109.53,WH_2,PRM07
ORD_0006021,PRD_0001,1,110.14,0.0,110.14,WH_5,
ORD_0006022,PRD_0018,2,49.1,0.0,98.2,WH_2,
ORD_0006023,PRD_0030,1,61.53,0.3,61.35,WH_1,PRM10
ORD_0006023,PRD_0039,1,76.72,0.3,76.49,WH_1,PRM10
ORD_0006024,PRD_0001,1,109.54,0.3,109.16,WH_4,PRM12
ORD_0006024,PRD_0015,1,59.86,0.3,59.65,WH_2,PRM12
ORD_0006024,PRD_0001,1,109.54,0.3,109.16,WH_2,PRM12
ORD_0006025,PRD_0001,1,109.63,0.0,109.63,WH_4,
ORD_0006025,PRD_0001,1,109.63,0.0,109.63,WH_3,
ORD_0006026,PRD_0039,1,76.71,0.3,76.48,WH_5,PRM10
ORD_0006027,PRD_0015,2,59.35,0.0,118.7,WH_3,
ORD_0006028,PRD_0021,1,44.5,0.0,44.5,WH_3,
ORD_0006029,PRD_0028,2,17.82,0.0,35.64,WH_2,
ORD_0006030,PRD_0030,2,61.37,0.0,122.74,WH_3,
ORD_0006031,PRD_0001,1,107.39,0.0,107.39,WH_5,
ORD_0006031,PRD_0001,1,107.39,0.0,107.39,WH_4,
